학원명,정원합계,도로명주소,Latitude,Longitude,도로명상세주소
플러스스피치학원,43,서울특별시 강서구 마곡서로 158,37.5764888,126.8307466,/ 710호~711호 (마곡동/ 마곡센트럴타워Ⅱ)
플레이팩토점핑수학학원,42,서울특별시 강서구 공항대로41길 51,37.5601978,126.8457639,/ 410~411호 (등촌동)
피보나치수학전문학원,42,서울특별시 강서구 수명로 78,37.5529827,126.8263291,/ 703호 (내발산동/새롬프라자)
피아노빈음악학원,80,서울특별시 강서구 공항대로 124,37.5592681,126.8208793,/ 1106동 108호 (마곡동/ 마곡엠밸리11단지판매시설동)
피아리노성인피아노학원,527,서울특별시 강서구 방화대로 291,37.5666508,126.8162679,/ 2층 (방화동)
피엔에스염창학원,72,서울특별시 강서구 양천로 687,37.5507116,126.8726093,/ 3층 일부 (염창동)
피타고라스수학중심2관학원,120,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 에스비타운 1104호 (마곡동/ 에스비타운)
피타고라스수학중심학원,210,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 에스비타운 804호 (마곡동)
필강학원,100,서울특별시 강서구 방화대로 294,37.5669694,126.8170602,/ 마곡더블유타워 504호 (마곡동/ 마곡더블유타워)
필수만수학학원,80,서울특별시 강서구 강서로45길 39,37.5477837,126.8339599,/ 4층 (화곡동)
하봄음악학원,60,서울특별시 강서구 초록마을로 31,37.5430183,126.8469149,/ 2층 (화곡동/ 화성음악학원)
하얀미술학원,90,서울특별시 강서구 우장산로4길 83,37.5508575,126.8384806,/ 2층일부 (내발산동)
하이갈무리강서학원,279,서울특별시 강서구 강서로 267,37.5495419,126.835914,/ G041호 (내발산동/ 송화쇼핑센터)
하이관같이상승수학학원,182,서울특별시 강서구 강서로 303,37.5529406,126.8361022,/ 3층 일부 (내발산동)
하이미술학원,49,서울특별시 강서구 강서로 277,37.5503921,126.8359619,/ 4층일부 (내발산동)
하이브릿지교육학원,5,서울특별시 강서구 남부순환로11가길 89,37.5576234,126.8132111,/ 3층 (공항동)
하이스카이수학학원,80,서울특별시 강서구 강서로45길 29,37.547692,126.8345282,/ 601호 일부 (화곡동/ 진명빌딩)
하이얼영어(Higher English)학원,40,서울특별시 강서구 강서로47길 25,37.5526176,126.8347786,2층 (내발산동)
하이젠독서실,103,서울특별시 강서구 공항대로 365,37.5576915,126.8483005,4층 일부(등촌동/ 환주빌딩)
하이젠학원,635,서울특별시 강서구 공항대로 365,37.5576915,126.8483005,/ 3층 (등촌동/샤프전자)
하이츠강서학원,75,서울특별시 강서구 수명로 82,37.5534272,126.8264511,/ 703호 일부/ 704호 (내발산동/ 발산로얄타워)
하이탑영재학원,120,서울특별시 강서구 양천로 85,37.5735944,126.813252,5층 (방화동)
하이헬렌학원,142,서울특별시 강서구 공항대로59다길 85,37.5518542,126.8680007,/ 3층 (염창동/대진빌딩)
하임음악학원,150,서울특별시 강서구 화곡로24길 47,37.5389822,126.8392397,/ 2층일부 (화곡동)
한교학원,76,서울특별시 강서구 강서로45길 28,37.5480366,126.8345704,/ 2층 일부 (내발산동)
한국진로교육학원,490,서울특별시 강서구 강서로54길 107,37.5586823,126.8445695,/ 4층 (등촌동)
한마음영수학원,96,서울특별시 강서구 초록마을로 58,37.5421346,126.8491509,/ 2층 (화곡동)
한미르학원,41,서울특별시 강서구 강서로 279,37.5506214,126.8360093,/ 3층일부 (내발산동)
한별음악학원,29,서울특별시 강서구 방화대로 294,37.5669694,126.8170602,/ 605호 (마곡동/ 마곡더블유타워)
한세학원,90,서울특별시 강서구 금낭화로23길 8,37.5795421,126.8121795,동성아파트 상가동201호 204호 (방화동)
한솔방화5주니어랩영어보습학원,30,서울특별시 강서구 방화동로5길 34,37.5648038,126.8100943,2층 (방화동)
한수위학원,202,서울특별시 강서구 강서로45나길 47,37.5501056,126.8354175,3층일부 (내발산동)
한스아카데미음악학원,160,서울특별시 강서구 공항대로41길 52,37.5600127,126.8461878,/ 4층일부 (등촌동/ 버들빌딩)
한우리독서실,250,서울특별시 강서구 가로공원로76가길 9,37.5331892,126.8394913,5층 (화곡동)
한우리독서토론논술학원,100,서울특별시 강서구 수명로 68-23,37.5524628,126.8266009,/ 유광타워 3층 일부  (내발산동)
한탑학원,62,서울특별시 강서구 강서로 327,37.555001,126.8368036,/ 3층 일부 (내발산동/ 원영빌딩)
함수와방정식학원,1360,서울특별시 강서구 양천로 646-31,37.5519446,126.8681295,/ 5층 (염창동)
항공물류아카데미학원,175,서울특별시 강서구 방화동로 27,37.5635666,126.8100868,/ 2/3층 (방화동)
해나스영어학원,138,서울특별시 강서구 마곡중앙5로 81,37.5591978,126.8260763,/ 에스비타운 704호 (마곡동)
해냄독서실,150,서울특별시 강서구 강서로62길 98,37.5616626,126.8449988,4층 (등촌동)
해냄수학학원,60,서울특별시 강서구 공항대로 41길 51,37.5601978,126.8457639,세신그린코아 408/409호(등촌동)
해더캠퍼스학원,112,서울특별시 강서구 양천로26길 75,37.572445,126.8207462,/ 2층 (방화동)
해법마곡학원,72,서울특별시 강서구 공항대로 103,37.5533338,126.8510294,/ 508호 (마곡동/ 마곡엠밸리9단지업무시설동)
해법수학영어교실탑학원,64,서울특별시 강서구 허준로 175,37.5631529,126.8592772,가양6단지아파트 상가동3층302호 (가양동)
해법엘리트학원,80,서울특별시 강서구 양천로24길 78,37.5697741,126.8152325,/ 3층 (방화동/백호빌딩)
해피뮤즈음악학원,40,서울특별시 강서구 화곡로13길 107,37.5443631,126.8315655,대우화곡푸르지오아파트 상가A동2층208-210호 (화곡동)
행복한피아니스트학원,40,서울특별시 강서구 초록마을로 25-6,37.5436767,126.8469794,/ 2층 (화곡동 24-280)
허니비미술학원,147,서울특별시 강서구 금낭화로 31,37.5681191,126.8114825,/ 삼광빌딩 2층일부 (방화동)
헨델음악학원,120,서울특별시 강서구 수명로 68-11,37.5522512,126.8265295,/ 603호 (내발산동/ 발산타워)
현대음악학원,11,서울특별시 강서구 허준로 16-8,37.5700489,126.8432993,서경빌딩4층일부 (가양동)
현대중장비운전학원,14,서울특별시 강서구 남부순환로19길 48-37,37.5465054,126.8239094,/ B동/ 1층 (외발산동)
호산나음악학원,90,서울특별시 강서구 공항대로53가길 49,37.5555357,126.8587245,신도그랑피아2층 (등촌동)
화곡늘푸른학원,96,서울특별시 강서구 까치산로4길 41,37.541102,126.8454575,2층 (화곡동)
화곡모짜르트음악학원,55,서울특별시 강서구 초록마을로 36,37.5425129,126.8468355,(화곡동/한성타운)
화곡비상잉글리시아이학원,60,서울특별시 강서구 초록마을로 39,37.5427392,126.8471217,/ 2층 (화곡동)
화곡연세수학2관학원,137,서울특별시 강서구 초록마을로 33,37.5428877,126.8469203,2층 (화곡동)
화곡이화학원,198,서울특별시 강서구 화곡로59길 17,37.5541141,126.8502048,3층 (화곡동)
화곡해법학원,68,서울특별시 강서구 곰달래로31길 3,37.5310658,126.8512308,/ 3층 (화곡동)
황재현영어학원,75,서울특별시 강서구 강서로45길 29,37.547692,126.8345282,/ 601호 일부 (화곡동/ 진명빌딩)
휘잉글리쉬영어학원,48,서울특별시 강서구 강서로45길 174,37.5527978,126.8305873,/ 수명산씨티 308호 (내발산동)
힐사이드컬리지잇마곡학원,98,서울특별시 강서구 양천로30길 123-28,37.5672717,126.8238549,/ 6층 (마곡동)
힐스테이트음악학원,70,서울특별시 강서구 강서로 348,37.5560356,126.840219,우장산현대타운상가517 518호 (내발산동)
힐스학원,206,서울특별시 강서구 공항대로 124,37.5592681,126.8208793,/ 업무시설동 1106-201호/202호 (마곡동/ 마곡엠밸리11단지)
